,loss,accuracy,val_loss,val_accuracy
0,0.707991898059845,0.6488999724388123,0.5852522253990173,0.6973999738693237
1,0.5694142580032349,0.7093499898910522,0.4985893666744232,0.7558000087738037
2,0.5088394284248352,0.7488499879837036,0.48683246970176697,0.7605999708175659
3,0.4695250391960144,0.7761499881744385,0.48664402961730957,0.7634000182151794
4,0.44024214148521423,0.7907999753952026,0.42576733231544495,0.8119999766349792
